Year,Month,Day,AverageDailyPrecipitation[mm/d],AverageDailyStreamflow[m^3/s],AverageDailyTemperature[°C]
1990,4,11,0,522.698612869445,10.5501
1990,4,12,0,504.030678380556,12.4194
1990,4,13,0.331684,468.148623119444,11.35
1990,4,14,0,395.177975113889,10.8102
1990,4,15,0.00236558,330.995581286111,12.5325
1990,4,16,0,285.71916085,11.4303
1990,4,17,0.00043942,251.703046361111,11.7415
1990,4,18,0,224.975896244444,9.09827
1990,4,19,0,203.668927472222,11.4483
1990,4,20,0.519685,187.151159311111,9.06394
1990,4,21,0.443479,175.438934730556,6.69532
1990,4,22,0.126898,166.339453569444,7.75918
1990,4,23,0.889995,158.401744366667,9.14601
1990,4,24,1.08789,151.492931675,10.3007
1990,4,25,2.03375,145.479429483333,10.3188
1990,4,26,0.69807,141.054748147222,10.6974
1990,4,27,1.43352,137.941057186111,12.8253
1990,4,28,1.59942,135.354604630556,13.4853
1990,4,29,0.361933,133.74659855,12.9819
1990,4,30,0.667972,133.525613180556,13.0199
1990,5,1,0.201547,135.51163925,13.3376
1990,5,2,0.237837,136.873790225,13.1042
1990,5,3,0,134.685964011111,13.6697
1990,5,4,0,129.552139913889,14.4666
1990,5,5,0,122.384681966667,15.0121
1990,5,6,0.0189328,114.559241858333,15.8644
1990,5,7,0.0117667,107.1558767,16.3738
1990,5,8,0.0321202,100.509262083333,17.2489
1990,5,9,0.288308,94.9114397666667,16.6516
1990,5,10,0.0118482,90.0163651361111,15.4701
1990,5,11,1.89395,85.6478183472222,16.5363
1990,5,12,4.71833,82.1632130361111,14.6592
1990,5,13,0.0160196,79.2982194361111,14.9638
1990,5,14,0,77.2212411888889,16.131
1990,5,15,0,76.3678539583333,17.5689
1990,5,16,2.6211,76.6506583861111,19.3261
1990,5,17,0.00963335,76.8929606722222,18.2215
1990,5,18,0.000283303,76.0225199083333,17.8698
1990,5,19,0.582404,74.5068871333334,17.8943
1990,5,20,0,72.6075498583333,16.9033
1990,5,21,0.196172,70.6330349238889,16.2246
1990,5,22,0.114495,68.4114569252778,16.1924
1990,5,23,2.05864,65.7964397013889,14.5098
1990,5,24,0,63.3599871827778,15.668
1990,5,25,0.0320003,61.0262822025,17.5215
1990,5,26,0.596556,58.8434299358333,18.6162
1990,5,27,0.261636,56.1329839816667,19.2895
1990,5,28,0,52.7543948027778,17.6787
1990,5,29,0,49.5810875313889,18.5055
1990,5,30,0,47.0015274455556,20.464
1990,5,31,0,44.5233648266667,21.577
1990,6,1,0,42.3019999972222,22.2168
1990,6,2,0.023463,40.2722031922222,23.3859
1990,6,3,0.0466009,38.3069966447222,22.551
1990,6,4,1.69753,36.4333817825,21.825
1990,6,5,0.018405,34.6111406894444,18.4006
1990,6,6,0,32.5953419930555,18.2197
1990,6,7,0,30.6808697072222,21.3246
1990,6,8,0,28.9966911777778,22.0453
1990,6,9,0,27.3976382022222,22.2678
1990,6,10,0.162318,26.0735734516667,20.8762
1990,6,11,0.614981,24.8612804008333,19.1896
1990,6,12,0.00608521,23.507016685,20.1957
1990,6,13,1.7178,22.2690012213889,20.8561
1990,6,14,0.143895,21.2251828686111,19.1055
1990,6,15,0,20.1611845013889,20.2213
1990,6,16,0.0139802,19.0981098672222,20.4476
1990,6,17,0,18.1090049338889,19.0033
1990,6,18,0,17.1412879736111,19.8132
1990,6,19,0.634203,16.4403877536111,20.3223
1990,6,20,0,15.9763184777778,19.617
1990,6,21,0,15.4509985947222,18.8049
1990,6,22,0,14.9155176480556,21.2477
1990,6,23,0,14.1388713175,23.1466
1990,6,24,0,13.3374263072222,26.1783
1990,6,25,1.21921,12.8388236263889,25.5954
1990,6,26,0,12.5446501763889,25.2497
1990,6,27,0.190611,12.2359812230556,24.3884
1990,6,28,0.000424955,11.8676249030556,23.3723
1990,6,29,0,11.4581979902778,22.787
1990,6,30,0,11.1083873877778,21.617
1990,7,1,0,10.6947681480556,21.2872
1990,7,2,0,10.2837069383333,22.044
1990,7,3,0,10.0260564722222,22.2983
1990,7,4,0,9.75703698388889,23.2452
1990,7,5,0,9.49071763833333,25.0006
1990,7,6,0,9.2594290925,23.0191
1990,7,7,0,9.01179757722222,24.3817
1990,7,8,0,8.91501877555555,25.9192
1990,7,9,0,8.93157491416667,27.3105
1990,7,10,0,8.88290128777778,27.9841
1990,7,11,0,8.81525560555556,26.992
1990,7,12,0,8.82193490611111,27.0094
1990,7,13,0.0103166,8.89711256555556,25.1383
1990,7,14,0.0129848,9.02430350166667,22.442
1990,7,15,0,8.90940532083333,23.3276
1990,7,16,0,8.48860938583333,25.1676
1990,7,17,0,8.14526491472222,26.9998
1990,7,18,0,7.96741077333333,28.0411
1990,7,19,0,7.82998771722222,28.9649
1990,7,20,0.014565,7.68133775166667,29.4877
1990,7,21,0.0199192,7.56416576638889,28.8726
1990,7,22,0.0738893,7.48202458083333,27.7463
1990,7,23,1.15372,7.33223771305556,27.6203
1990,7,24,0,7.09856167255556,27.607
1990,7,25,0,6.929191664,25.7762
1990,7,26,0,6.89686811269444,22.7469
1990,7,27,1.90982,6.90751235975,22.7362
1990,7,28,1.65288,6.83574540697222,19.6441
1990,7,29,0,6.59855918086111,21.1867
1990,7,30,0,6.36989972141667,24.1214
1990,7,31,0,6.23232744688889,26.4152
1990,8,1,0,6.16122131852778,27.8616
1990,8,2,1.03553,6.15137290302778,27.1423
1990,8,3,0,6.10228004394444,26.2723
1990,8,4,0,5.98146997155556,27.0949
1990,8,5,0,5.90763527786111,28.0371
1990,8,6,0,5.86674232605556,26.7371
1990,8,7,0,5.78049408122222,24.1291
1990,8,8,0.0268286,5.71000614344444,23.6629
1990,8,9,0,5.73543011938889,24.8675
1990,8,10,0.254666,5.79090384219445,25.741
1990,8,11,0.0795584,5.77913690419444,25.9446
1990,8,12,0.288961,5.70924584008333,26.6338
1990,8,13,0,5.64138698869444,24.617
1990,8,14,0,5.56746702733333,23.4777
1990,8,15,0,5.43612639811111,23.8017
1990,8,16,0,5.26957022255556,24.932
1990,8,17,0,5.12219216636111,25.1457
1990,8,18,0,5.02836931047222,25.9568
1990,8,19,2.92105,5.00813955655556,26.8667
1990,8,20,2.32961,5.03877196580556,24.2557
1990,8,21,1.43458,5.10678714125,23.7673
1990,8,22,2.19215,5.42960342161111,23.8652
1990,8,23,0.000966857,6.02559598905556,23.3022
1990,8,24,0,6.55897366661111,23.0667
1990,8,25,0.00226643,6.60673777122222,22.8056
1990,8,26,0,6.15633974461111,23.4515
1990,8,27,0,5.63664042191667,23.7803
1990,8,28,0.0948385,5.25793829169444,25.0097
1990,8,29,0,5.03839536694445,24.0409
1990,8,30,0.0395004,4.89216131861111,21.1184
1990,8,31,0.000193963,4.74112385838889,19.2473
1990,9,1,0,4.59464111269445,20.3919
1990,9,2,0,4.48848286769444,22.2459
1990,9,3,0,4.42627299922222,23.19
1990,9,4,0,4.35991343763889,24.1499
1990,9,5,0,4.26891862602778,24.205
1990,9,6,0,4.16707350383333,24.5922
1990,9,7,0,4.06996784277778,23.6235
1990,9,8,13.3126,3.99816536180556,21.9155
1990,9,9,1.65089,3.98584418397222,20.3369
1990,9,10,0,4.00760875588889,22.4561
1990,9,11,0,4.02331221783333,23.1245
1990,9,12,0,4.07320801411111,22.2942
1990,9,13,0,4.17501760811111,21.1152
1990,9,14,0,4.29400153130556,20.5589
1990,9,15,0,4.39517872344444,21.9423
1990,9,16,4.43122,4.4551929495,21.2532
1990,9,17,0.966502,4.51104327116667,19.7924
1990,9,18,1.41187,4.60554826838889,21.1535
1990,9,19,2.21082,5.03813956394445,23.2998
1990,9,20,0.0188543,5.97975040694444,22.0682
1990,9,21,0,6.94922956566667,20.5221
1990,9,22,0,7.22472939666667,19.5801
1990,9,23,2.44976e-05,6.92146072888889,17.8072
1990,9,24,0,6.43008448280556,17.3746
1990,9,25,0.930969,6.010091485,17.3152
1990,9,26,0,5.6822799405,19.0418
1990,9,27,0,5.38693406008333,21.4134
1990,9,28,3.15024,5.14890226294445,21.8469
1990,9,29,9.55466,5.10971466447222,20.7265
1990,9,30,0.810567,5.64433582883333,19.0379
1990,10,1,0.0185177,6.94881033297222,18.8671
1990,10,2,0,8.75798415611111,19.3982
1990,10,3,2.18632,10.8474683277778,17.1286
1990,10,4,0.000939962,13.7018034694444,15.8864
1990,10,5,0,17.0397483938889,14.4937
1990,10,6,0,19.8449125144444,15.7414
1990,10,7,1.14724,22.0478026827778,13.6397
1990,10,8,0.0883293,24.0688595519444,12.5978
1990,10,9,0,26.3964536827778,12.2239
1990,10,10,0.00211345,28.8029204052778,14.8176
1990,10,11,0.051857,30.7237167097222,16.7387
1990,10,12,0.173831,31.9807752855556,16.8461
1990,10,13,4.40836,32.7589138002778,17.6473
1990,10,14,5.10514,35.4110224591667,17.7004
1990,10,15,2.53196,40.8660924905556,14.4894
1990,10,16,6.15293,46.4300209097222,12.6785
1990,10,17,1.18379,51.7446835166667,13.381
1990,10,18,15.0486,58.8866322202778,12.3004
1990,10,19,0.0446022,68.6129017877778,12.3292
1990,10,20,2.43136,81.3609864055556,11.6255
1990,10,21,10.2725,96.111582175,11.7844
1990,10,22,12.8777,118.939157669444,11.1219
1990,10,23,8.59919,160.007618755556,12.0915
1990,10,24,1.68854,238.541271447222,12.097
1990,10,25,1.2088,386.110469327778,10.7086
1990,10,26,0.847046,470.084909716667,12.0446
1990,10,27,2.02675,539.703827858333,9.59492
1990,10,28,2.8308,535.993263230556,11.7968
1990,10,29,1.49241,511.128501066667,15.2283
1990,10,30,2.02786,479.044409791667,15.7725
1990,10,31,4.21561,441.447763866667,12.6063
1990,11,1,0,441.582060441667,9.41654
1990,11,2,0,460.1384364,8.81703
1990,11,3,0,459.719203705556,7.69371
1990,11,4,0,432.352546088889,6.91504
1990,11,5,0,392.153815202778,6.96495
1990,11,6,2.85939,349.556220627778,9.5247
1990,11,7,16.414,311.411729944444,11.7617
1990,11,8,12.0959,304.117081061111,13.6285
1990,11,9,0.70178,379.372902533333,12.2391
1990,11,10,0.260542,509.617842238889,10.8864
1990,11,11,0,732.641108916667,10.1608
1990,11,12,0,796.25078825,11.1813
1990,11,13,0,721.051811888889,11.2818
1990,11,14,0,640.439049258333,11.8833
1990,11,15,0,542.003923166667,11.3147
1990,11,16,0,485.627073658333,12.2522
1990,11,17,0,403.149080819444,13.546
1990,11,18,0,336.387340075,11.6287
1990,11,19,0,295.635079919444,11.048
1990,11,20,2.11332,270.945827036111,7.8892
1990,11,21,5.20309,257.726496447222,6.72859
1990,11,22,0,252.933032452778,4.66619
1990,11,23,4.80289,253.706836527778,4.31511
1990,11,24,10.9018,265.043172811111,7.84076
1990,11,25,0.928309,304.737403336111,5.69343
1990,11,26,0.183347,397.454621813889,4.76445
1990,11,27,0.122632,496.259241127778,4.66698
1990,11,28,0.00962638,604.0787845,4.34835
1990,11,29,0,632.163822208333,3.63197
1990,11,30,0,565.620935141667,3.48737
1990,12,1,0,510.805905061111,4.55447
1990,12,2,0,436.087269888889,4.38824
1990,12,3,0.233611,354.835710322222,4.81654
1990,12,4,0.951379,300.347539630556,5.37513
1990,12,5,0,263.580121763889,6.85832
1990,12,6,0,241.813418155556,5.46184
1990,12,7,1.35728,232.797072969444,5.03481
1990,12,8,7.79486,228.432789563889,5.57036
1990,12,9,0.571109,226.328809888889,1.58662
1990,12,10,0.45869,232.538427713889,2.84537
1990,12,11,0.000601413,243.378079838889,5.08834
1990,12,12,0,244.841130886111,5.68769
1990,12,13,0,233.820995533333,6.22027
1990,12,14,0,216.506685252778,3.18448
1990,12,15,0,198.397253980556,2.05775
1990,12,16,0,182.086970475,2.2974
1990,12,17,0.0190203,167.988672355556,3.43397
1990,12,18,0.608476,155.797527713889,4.24829
1990,12,19,0.00070486,145.305341330556,3.06411
1990,12,20,0,136.875211352778,3.00931
1990,12,21,0,130.066588169444,2.35779
1990,12,22,0,124.539822241667,2.69502
1990,12,23,0,119.529636261111,2.44967
1990,12,24,0.00451223,114.605428511111,3.42543
1990,12,25,3.04399,110.432286791667,3.30704
1990,12,26,0.116913,109.342281786111,7.62474
1990,12,27,0.609608,116.877101263889,8.76036
1990,12,28,0.150068,135.813628902778,8.98276
1990,12,29,0.328194,157.016144783333,9.45196
1990,12,30,0.227874,173.689526436111,9.16431
1990,12,31,1.5412,178.753004708333,8.87361
1991,1,1,0.0178437,175.458119955556,6.23471
1991,1,2,0,169.662760877778,4.73879
1991,1,3,0.249491,163.804161613889,3.8976
1991,1,4,0.027644,156.834950991667,4.58916
1991,1,5,0.001967,149.523959138889,4.11203
1991,1,6,0.745876,143.295866652778,6.16451
1991,1,7,7.80957,138.318366611111,7.83279
1991,1,8,0.475989,146.211310288889,7.74631
1991,1,9,0.847747,185.926857730556,9.71004
1991,1,10,1.30338,275.132469469444,10.8237
1991,1,11,6.25917,403.947044066667,9.02067
1991,1,12,1.19755,455.902054494444,5.05892
1991,1,13,0,489.982119733333,3.12376
1991,1,14,0,553.338127758333,1.34607
1991,1,15,0,555.967214147222,0.533884
1991,1,16,0.350024,524.925520097222,0.826552
1991,1,17,1.20102,487.057438766667,5.1923
1991,1,18,0.00271023,410.9219392,7.67896
1991,1,19,0,354.745468708333,7.13902
1991,1,20,0,321.024238233333,6.06817
1991,1,21,0,296.653317972222,5.11395
1991,1,22,0.0346579,271.644311338889,3.41082
1991,1,23,0.000154575,247.585328625,4.62021
1991,1,24,0,226.745200327778,4.0977
1991,1,25,0.0325411,209.25964415,4.66108
1991,1,26,0.198446,194.011653658333,4.20521
1991,1,27,0,180.562810933333,3.47437
1991,1,28,0.277613,168.528700911111,3.4754
1991,1,29,1.69711,157.912165847222,1.28769
1991,1,30,0.057932,149.520406319444,3.57799
1991,1,31,2.4276,144.834237472222,2.72458
1991,2,1,4.09371,147.316237136111,3.58357
1991,2,2,3.94063,165.705630580556,2.59329
1991,2,3,0.420538,202.432546305556,4.99735
1991,2,4,0,239.553824988889,5.34681
1991,2,5,0.404193,265.664916213889,5.01735
1991,2,6,3.40134,276.231711805556,6.77578
1991,2,7,2.3749,276.04980745,5.64608
1991,2,8,0.748062,281.996516636111,4.86814
1991,2,9,2.58844,305.744982930556,6.85449
1991,2,10,1.06203,340.554797283333,4.36109
1991,2,11,1.18997,372.022829666667,2.51964
1991,2,12,1.84578,408.134397063889,1.16031
1991,2,13,0.0714886,433.342361586111,1.84193
1991,2,14,0,453.880500230556,1.9184
1991,2,15,1.0121,471.643176325,1.85755
1991,2,16,8.13949,473.295237366667,3.42803
1991,2,17,2.71917,483.336215680556,3.33849
1991,2,18,10.5708,460.160463880556,3.49387
1991,2,19,1.9914,466.447533169444,6.45253
1991,2,20,0,475.051040736111,7.39265
1991,2,21,0.318582,471.051276605556,6.66135
1991,2,22,0.0125064,455.685332508333,6.91178
1991,2,23,0,430.251408669444,8.08843
1991,2,24,0,406.345907755556,9.49112
1991,2,25,0.00150102,381.858455016667,9.81154
1991,2,26,0.0116406,351.984928,8.99213
1991,2,27,3.0671,321.540818180556,7.43145
1991,2,28,13.6251,308.883543627778,6.91448
1991,3,1,0.265609,343.652855838889,7.70729
1991,3,2,0.0352134,466.632990344444,7.74284
1991,3,3,0.0484952,609.787454783333,10.9935
1991,3,4,3.35641,747.442154722222,11.0668
1991,3,5,11.5546,750.469156888889,10.1091
1991,3,6,8.37738,776.909239194444,8.15052
1991,3,7,7.0907,912.612730694445,7.33904
1991,3,8,5.33872,1188.85865377778,7.43865
1991,3,9,4.59704,1431.65833461111,8.44907
1991,3,10,0.0833471,1581.56599825,11.5032
1991,3,11,0.59001,1668.15531375,11.2039
1991,3,12,8.26101,1640.57122358333,10.1475
1991,3,13,3.27528,1503.81609752778,8.89296
1991,3,14,0,1369.45557177778,11.3284
1991,3,15,0.453564,1256.54696983333,11.3667
1991,3,16,2.66334,1150.67295038889,10.9035
1991,3,17,1.97078,1057.97278544444,9.41
1991,3,18,0.00492658,1009.48390566667,9.98824
1991,3,19,0,995.762916972222,13.1125
1991,3,20,0,976.698487833333,14.4682
1991,3,21,0.542849,917.622206111111,11.2845
1991,3,22,0.616154,852.065581722222,7.50578
1991,3,23,0.208815,783.666701777778,6.4375
1991,3,24,0.708144,731.696058944445,5.26746
1991,3,25,1.23988,693.165021505556,7.3707
1991,3,26,2.27314,654.844310977778,8.00243
1991,3,27,0.000112233,609.062679616667,9.84671
1991,3,28,0,552.640354019444,10.9138
1991,3,29,0,512.098420775,11.4126
1991,3,30,0,490.765871702778,11.2653
1991,3,31,0.000235526,464.519773338889,10.5485
1991,4,1,0,427.652165963889,9.98315
1991,4,2,0.157627,387.479015377778,10.7747
1991,4,3,0.450567,359.389714286111,9.7044
1991,4,4,2.8327,337.870286911111,7.26605
1991,4,5,0.253399,321.793068361111,7.84381
1991,4,6,0,314.332858091667,8.87868
1991,4,7,0,319.25493415,11.2489
1991,4,8,0,322.392784283333,13.6076
1991,4,9,0,314.298040461111,14.1173
1991,4,10,0,297.662318694444,14.6305
1991,4,11,0,275.587940922222,15.823
1991,4,12,2.58684,254.224127038889,14.2023
1991,4,13,4.21124,234.6736722,7.56912
1991,4,14,9.11969,216.717012163889,8.28064
1991,4,15,8.26608,201.074658713889,9.37378
1991,4,16,1.60031,189.434201086111,10.6596
1991,4,17,0.835673,185.762006908333,11.0634
1991,4,18,0,191.297299602778,9.75728
1991,4,19,0,200.320750427778,10.4732
1991,4,20,0,204.857700858333,8.44925
1991,4,21,0,201.84135715,8.01541
1991,4,22,0,192.958597975,9.31321
1991,4,23,0,181.8503527,11.048
1991,4,24,0.0959731,171.742581380556,10.3543
1991,4,25,0.430599,164.588624147222,8.06523
1991,4,26,0,163.594545266667,8.26979
1991,4,27,0.20566,173.115390813889,8.01605
1991,4,28,0,188.860065463889,12.2544
1991,4,29,0,200.182190469444,13.4431
1991,4,30,0,207.613978183333,15.8743
1991,5,1,1.22506,227.452211397222,11.9688
1991,5,2,0.0358214,246.870501352778,8.32272
1991,5,3,0,251.495561705556,8.4813
1991,5,4,0.165937,246.317682647222,8.48315
1991,5,5,0.356965,235.991768213889,10.0919
1991,5,6,0,223.583191022222,8.29178
1991,5,7,0.274888,210.854149516667,10.5498
1991,5,8,0.318865,198.409333566667,9.62924
1991,5,9,0,186.663001919444,8.88197
1991,5,10,0,175.549072133333,9.99871
1991,5,11,0,165.1208365,10.2158
1991,5,12,0,155.366925997222,11.9738
1991,5,13,0,146.327842766667,14.5938
1991,5,14,0,138.092407294444,15.5694
1991,5,15,0,130.724570330556,17.4681
1991,5,16,0,123.979187333333,16.1494
1991,5,17,0,117.716277216667,15.4542
1991,5,18,0,112.333755758333,16.0079
1991,5,19,0,107.570846011111,15.3618
1991,5,20,0,102.903862388889,16.3765
1991,5,21,0,98.6021086055556,17.7432
1991,5,22,0,94.4374936527778,18.3866
1991,5,23,0,90.3261709916667,19.5686
1991,5,24,0,86.4813097888889,20.9752
1991,5,25,0,82.4744400194445,20.8325
1991,5,26,0,78.7773761055556,20.7412
1991,5,27,0,75.4320413166667,20.7874
1991,5,28,0,71.9474360055556,20.6471
1991,5,29,2.89078,69.7045410902778,20.672
1991,5,30,3.41925,67.6505851130556,17.859
1991,5,31,2.31484,65.3045873775,16.4615
1991,6,1,3.58439,62.9412518830556,16.9286
1991,6,2,3.36133,62.7886938161111,17.2269
1991,6,3,0.173928,64.0723985377778,18.0177
1991,6,4,0.0215099,63.7195325105556,18.565
1991,6,5,0.114696,62.51313714,17.764
1991,6,6,0.275555,61.8656713244444,19.8055
1991,6,7,0.449914,60.8220661408333,17.6241
1991,6,8,0.000160462,59.20816238,18.6544
1991,6,9,0,56.9083512972222,21.4937
1991,6,10,9.04667e-05,56.2016955097222,20.2197
1991,6,11,0,54.8458685533333,20.462
1991,6,12,0,52.6200271713889,22.9305
1991,6,13,0,50.2910119127778,24.5235
1991,6,14,0.149741,47.6254735963889,25.4318
1991,6,15,2.48005,45.0204042669444,25.5106
1991,6,16,0,42.4434732675,21.4204
1991,6,17,0,39.7244294902778,17.4821
1991,6,18,0,37.0853241505556,17.071
1991,6,19,0,34.6908659577778,18.5405
1991,6,20,0,32.3952472019444,22.2125
1991,6,21,0,30.2652608886111,23.2577
1991,6,22,0,28.3117075888889,23.4151
1991,6,23,0,26.4942983302778,24.0529
1991,6,24,0,24.8370501722222,25.6323
1991,6,25,0,23.3764860986111,26.7664
1991,6,26,0,22.1071347675,26.3368
1991,6,27,0,20.8672007813889,24.309
1991,6,28,0,19.6315301786111,22.2616
1991,6,29,0,18.6166317761111,22.2868
1991,6,30,0,17.9000280941667,24.1252
1991,7,1,3.22585,17.337048325,24.8015
1991,7,2,1.08943,16.7413826169444,22.0543
1991,7,3,1.18913,16.2442010638889,20.0021
1991,7,4,0.0482139,15.8729314319444,20.4723
1991,7,5,0,15.4114912425,17.6182
1991,7,6,0,14.9232627944444,17.4096
1991,7,7,0,14.3567302058333,20.4208
1991,7,8,0,13.8036272747222,24.014
1991,7,9,0,13.292802895,26.6881
1991,7,10,0,12.89758726,27.4328
1991,7,11,0,12.7098562805556,27.5327
1991,7,12,0.259818,12.5699462508333,27.9164
1991,7,13,0,12.2375444636111,28.4317
1991,7,14,0,11.85391102,27.6933
1991,7,15,0,11.5283306461111,27.7718
1991,7,16,7.8797e-05,11.3195669755556,28.9521
1991,7,17,0,11.1940813927778,29.4176
1991,7,18,0.000372796,11.0645455958333,28.9103
1991,7,19,0.127916,10.9686905272222,28.6308
1991,7,20,3.84323,10.8311253583333,25.9776
1991,7,21,0.000203131,10.668264115,24.2877
1991,7,22,0,10.5619637572222,25.1875
1991,7,23,0,10.4575819219444,25.9384
1991,7,24,0,10.1940337755556,25.4602
1991,7,25,0,9.80059455027778,24.3815
1991,7,26,0,9.38164608138889,24.2063
1991,7,27,0,9.12733526555555,25.8607
1991,7,28,0.0703899,9.07290607166667,26.0394
1991,7,29,0.000467013,9.10495250305556,20.5393
1991,7,30,0.000579245,9.14708894166667,17.5894
1991,7,31,0,9.05770000444445,19.506
1991,8,1,0,8.78370656888889,23.2933
1991,8,2,0,8.53223800861111,26.2489
1991,8,3,0,8.39048051277778,27.8333
1991,8,4,0,8.28979360972222,28.1953
1991,8,5,0,8.19543072527778,28.5124
1991,8,6,0,8.12934828361111,29.0612
1991,8,7,0,8.1198267275,26.8719
1991,8,8,0,8.07683761222222,22.3961
1991,8,9,0,7.94033828916667,19.8988
1991,8,10,0,7.7975149475,22.4595
1991,8,11,0,7.65376787277778,23.8418
1991,8,12,0,7.57027661583333,25.2451
1991,8,13,0,7.52522686527778,26.9463
1991,8,14,0,7.57326098416667,27.3605
1991,8,15,0,7.63060349,28.3346
1991,8,16,0,7.54654378194444,29.1568
1991,8,17,0.685556,7.44493314583333,29.2294
1991,8,18,0.132671,7.42517946972222,28.2125
1991,8,19,0,7.45033343138889,26.7612
1991,8,20,0,7.4636920325,26.6387
1991,8,21,0,7.48955655805556,26.4237
1991,8,22,0.000467013,7.51407101222222,21.4124
1991,8,23,0,7.46767119027778,22.272
1991,8,24,0,7.30097290194444,24.3382
1991,8,25,0,7.06116469508333,25.7335
