Year,Month,Day,AverageDailyPrecipitation[mm/d],AverageDailyStreamflow[m^3/s],AverageDailyTemperature[°C]
1990,4,23,2.09105,256.732197912037,6.58291
1990,4,24,0.167438,254.360580582176,7.17466
1990,4,25,0.0603827,249.394013077546,6.96335
1990,4,26,0.00364534,244.314300125,7.61858
1990,4,27,0,243.466818534722,10.0576
1990,4,28,0,254.63198175463,13.0055
1990,4,29,0,277.291391359954,13.3646
1990,4,30,0.000740957,292.059460607639,13.0625
1990,5,1,0,292.177782644676,12.3482
1990,5,2,0,283.120230709491,12.1541
1990,5,3,0,268.77886030787,12.3416
1990,5,4,0,254.591308554398,13.5306
1990,5,5,0.180797,244.56869250463,14.215
1990,5,6,0.35021,242.424845096065,14.1252
1990,5,7,1.48212,244.459984133102,14.0204
1990,5,8,2.26538,242.248101553241,14.5653
1990,5,9,3.02259,237.297063815972,14.1723
1990,5,10,0,230.69173609838,13.6546
1990,5,11,0.794269,222.146666486111,14.1819
1990,5,12,10.9825,215.667795445602,12.4292
1990,5,13,0.573846,212.279348109954,12.574
1990,5,14,0,211.99315668287,13.2812
1990,5,15,0,211.569415887731,14.2747
1990,5,16,7.64207,213.734709165509,16.5741
1990,5,17,0.688613,223.272204863426,16.2423
1990,5,18,0.289245,236.228467918981,14.9969
1990,5,19,0.409831,243.369942366898,14.9902
1990,5,20,0.108428,246.002607690972,14.623
1990,5,21,1.74944,246.6703876875,13.5603
1990,5,22,6.11788,244.153825862268,13.0373
1990,5,23,3.66687,239.428339508102,11.775
1990,5,24,0.00256847,233.551431831019,12.8961
1990,5,25,0.726467,226.629592664352,14.8635
1990,5,26,0.207486,219.191573611111,14.8062
1990,5,27,0.570112,211.876313671296,14.6275
1990,5,28,0,203.745371188657,13.26
1990,5,29,0,196.965518466435,14.4162
1990,5,30,0,192.399766862269,16.8159
1990,5,31,0,188.235570671296,18.865
1990,6,1,0,186.536170414352,19.6717
1990,6,2,0,184.583117290509,19.8597
1990,6,3,0.0241914,179.050083033565,19.9322
1990,6,4,6.48227,172.64812131713,17.9449
1990,6,5,0.0117824,165.898588616898,13.3659
1990,6,6,0,157.638970918981,14.1856
1990,6,7,0,149.021429059028,17.9076
1990,6,8,0.0206106,140.778820153935,16.5905
1990,6,9,0,133.309002053241,16.5817
1990,6,10,2.99993,127.192492251157,16.4347
1990,6,11,3.22856,123.276032825231,14.9817
1990,6,12,0.0128298,121.734888292824,15.3113
1990,6,13,8.31479,124.505102984954,16.5385
1990,6,14,0.887256,130.458919986111,15.4571
1990,6,15,0,135.889901486111,16.5716
1990,6,16,1.27683,136.789888480324,18.4517
1990,6,17,0.0306694,135.202154645833,15.4374
1990,6,18,0.629842,132.516983917824,16.1233
1990,6,19,4.44791,130.682252831019,16.0905
1990,6,20,0,130.453743396991,15.5869
1990,6,21,0.0287689,133.825921452546,14.7183
1990,6,22,0,136.893420262731,17.1535
1990,6,23,0,136.656036675926,18.5016
1990,6,24,0,132.690769409722,21.5506
1990,6,25,7.04939,131.189558564815,23.6518
1990,6,26,0.171098,131.46687583912,21.5945
1990,6,27,0.896183,134.299949113426,21.0124
1990,6,28,0,135.925398097222,19.5235
1990,6,29,0,134.714076243056,19.7186
1990,6,30,0,133.405138708333,17.363
1990,7,1,0,133.788206303241,16.4924
1990,7,2,0,133.445072395833,18.1675
1990,7,3,0.00541995,129.859914673611,17.7926
1990,7,4,0,124.468866861111,18.8838
1990,7,5,0.371771,118.522444987269,19.7065
1990,7,6,0,110.084604721065,16.1923
1990,7,7,0,100.639548114583,19.0987
1990,7,8,0,92.4464865625,22.0581
1990,7,9,0.0114811,86.0548780243056,23.2871
1990,7,10,0,79.5390313472222,21.2076
1990,7,11,0,72.5990741186343,21.1026
1990,7,12,0,66.5924559084491,24.0415
1990,7,13,0.771023,61.767948799537,24.2619
1990,7,14,0.400583,58.3127234642361,20.6988
1990,7,15,0,55.0789821920139,20.8584
1990,7,16,0,51.9932913686343,22.6932
1990,7,17,0,49.3047188820602,24.6658
1990,7,18,0,46.7671548952546,25.2556
1990,7,19,0,44.5508352390046,26.8169
1990,7,20,0.0653425,42.5514146668982,26.4477
1990,7,21,0.23688,41.0548627521991,26.9979
1990,7,22,1.26785,40.8880286799768,25.0106
1990,7,23,1.57721,40.6351892770833,24.456
1990,7,24,0.137294,39.7709946990741,24.0815
1990,7,25,0,39.2545190074074,24.7111
1990,7,26,0,39.2426128524306,20.5444
1990,7,27,4.94148,39.7391217003472,19.9538
1990,7,28,1.10791,39.8201722957176,17.0006
1990,7,29,0,39.1640766003472,18.7878
1990,7,30,0,38.1431053232639,21.6012
1990,7,31,0,36.7977098108796,23.9596
1990,8,1,0,35.1672321405093,25.6049
1990,8,2,1.61788,34.1107642523148,25.6877
1990,8,3,0,33.2833974083333,24.8123
1990,8,4,0,32.2437904104167,25.1797
1990,8,5,0,31.5267588659722,25.2405
1990,8,6,0,30.9738251966435,21.3302
1990,8,7,0,30.4757633719907,18.0064
1990,8,8,0,29.6509108712963,17.7058
1990,8,9,0,28.9463031407407,19.652
1990,8,10,0.036605,28.5319541572917,22.4701
1990,8,11,0,28.1691492112269,23.4788
1990,8,12,0.149497,28.0467598541667,23.8722
1990,8,13,0,27.936128749537,22.5019
1990,8,14,0,27.9104676577546,20.3796
1990,8,15,0,27.5262168424768,19.997
1990,8,16,0.0191828,26.7572715042824,20.6617
1990,8,17,0,26.0868292619213,19.0289
1990,8,18,0,25.3586310752315,20.305
1990,8,19,1.28201,24.6979504009259,23.8541
1990,8,20,1.40497,24.5115931925926,22.7992
1990,8,21,2.50698,25.2534723648148,21.6972
1990,8,22,3.05573,26.4649421215278,20.496
1990,8,23,0.671051,28.1660432577546,20.5568
1990,8,24,0.562616,30.1651680247685,20.2921
1990,8,25,0.233164,31.2295486991898,20.0283
1990,8,26,0,30.7962681898148,19.3049
1990,8,27,0,30.1052674935185,20.6745
1990,8,28,0,30.077535766088,21.6171
1990,8,29,1.41265,30.0014399060185,22.2347
1990,8,30,1.96234,30.2761688857639,15.8446
1990,8,31,0.0167402,31.6838313701389,14.0912
1990,9,1,0,33.4896475091435,17.0301
1990,9,2,0,34.8891014021991,19.7805
1990,9,3,0,35.6279485722222,20.586
1990,9,4,0,35.9156190247685,20.2137
1990,9,5,0,35.634826040625,20.5749
1990,9,6,0.0409294,35.1637564306713,20.5078
1990,9,7,0,34.9186819114583,17.9999
1990,9,8,1.48984,34.4803727155093,17.7213
1990,9,9,0.324873,34.089909993287,18.67
1990,9,10,0,33.4625073918981,20.3892
1990,9,11,0,32.5398913081019,21.1923
1990,9,12,0,31.5766759753472,20.6358
1990,9,13,0,30.6934019688657,19.5212
1990,9,14,0,29.6671062001157,18.9153
1990,9,15,0.921863,28.6030952820602,19.7779
1990,9,16,4.21808,28.5297356190972,18.6836
1990,9,17,0.0879803,28.3511432944444,17.1448
1990,9,18,0,27.503809606713,18.2156
1990,9,19,3.93373,27.980055805787,21.2098
1990,9,20,0.000642812,29.6262111460648,19.9294
1990,9,21,0,31.69536776875,18.849
1990,9,22,0.0040441,33.8869137484954,18.3857
1990,9,23,0.444281,35.0265768189815,15.5202
1990,9,24,0,35.5799541959491,13.4259
1990,9,25,0.0116248,36.4433353099537,13.8926
1990,9,26,0,38.3507604982639,16.5631
1990,9,27,0,40.6338581541667,18.6205
1990,9,28,7.1072,43.9777868233796,19.2823
1990,9,29,5.30293,46.1456683957176,19.0614
1990,9,30,1.58852,46.7402366318287,16.8651
1990,10,1,0,49.2859352586806,16.382
1990,10,2,0,52.4341149078704,16.8751
1990,10,3,1.43486,53.5424226385417,14.9249
1990,10,4,0,53.3860896471065,11.7201
1990,10,5,0,53.5756267601852,11.1113
1990,10,6,0.63802,56.2604277318287,12.549
1990,10,7,1.99577,60.393712290625,9.72457
1990,10,8,1.22412e-05,61.7484256634259,8.85964
1990,10,9,0,59.8274673921296,9.7887
1990,10,10,0,57.0750010055556,12.065
1990,10,11,0,54.4838962969907,14.3738
1990,10,12,0.00404257,51.9695530099537,14.3725
1990,10,13,0.900824,49.6029643666667,15.6878
1990,10,14,5.90502,50.0076996846065,15.9629
1990,10,15,1.34561,50.1284621136574,11.707
1990,10,16,3.14701,50.3801182961805,10.1743
1990,10,17,0.634214,51.410111628588,10.7671
1990,10,18,11.2062,56.9776071788194,9.72188
1990,10,19,1.72431e-06,59.1608706159722,10.2042
1990,10,20,0.121373,61.1307106788194,9.40011
1990,10,21,2.57932,70.1555761512732,9.93775
1990,10,22,7.2296,82.5961769791667,9.65669
1990,10,23,4.38445,99.0259313344907,9.53656
1990,10,24,0.893357,113.288913386574,9.21096
1990,10,25,3.29748,131.414370435185,8.78965
1990,10,26,1.0077,152.065263461806,8.26131
1990,10,27,3.47814,172.023972571759,6.54241
1990,10,28,3.25039,191.862880619213,9.68633
1990,10,29,1.25472,193.50385937037,13.8608
1990,10,30,3.63826,185.983014891204,14.4115
1990,10,31,6.97966,178.866683876157,8.79006
1990,11,1,0.0362064,173.633152275463,6.63392
1990,11,2,0.670689,170.849626354167,6.52834
1990,11,3,1.00881,167.603904975694,5.02053
1990,11,4,0,163.901904241898,3.75049
1990,11,5,0,161.449680024306,3.59514
1990,11,6,0.524045,158.737147325232,4.03441
1990,11,7,17.7045,161.650087974537,8.21367
1990,11,8,10.9546,165.095477790509,11.4745
1990,11,9,2.60538,173.365448666667,10.5734
1990,11,10,0.498748,181.272318791667,9.12113
1990,11,11,0,187.518243321759,7.63273
1990,11,12,0,203.001421380787,8.32505
1990,11,13,0,269.698814145833,7.10515
1990,11,14,0,323.101986537037,8.99724
1990,11,15,0.00103728,329.404853547454,7.15242
1990,11,16,0,319.152988550926,8.21211
1990,11,17,0.0072932,305.985964366898,10.2782
1990,11,18,0,293.649412980324,7.76856
1990,11,19,0,283.529920762731,6.83373
1990,11,20,4.84649,274.234245728009,5.42952
1990,11,21,3.65108,261.258755341435,3.9819
1990,11,22,0.812983,246.477374864583,1.98717
1990,11,23,6.83976,232.442902246528,1.59745
1990,11,24,5.04305,219.652290042824,4.10612
1990,11,25,0.97243,208.470857542824,2.13549
1990,11,26,1.5671,200.089220244213,2.07959
1990,11,27,1.5149,194.939993094907,2.4158
1990,11,28,0.174914,194.010425591435,2.05533
1990,11,29,0.00382893,198.189412037037,1.93048
1990,11,30,0,210.520786834491,1.48177
1990,12,1,0,232.541996952546,1.9827
1990,12,2,0,246.52544319213,2.75586
1990,12,3,0,249.718659166667,2.74565
1990,12,4,0,247.649502543982,2.47827
1990,12,5,0,239.977057954861,3.30452
1990,12,6,0,228.329732434028,1.6634
1990,12,7,1.9341,216.027938145833,1.79815
1990,12,8,7.09334,205.754627280093,2.30343
1990,12,9,3.71013,199.419221709491,-1.18634
1990,12,10,5.92569,196.559525976852,-0.0762068
1990,12,11,0.506143,192.017438780093,2.28761
1990,12,12,0.587779,185.24719972338,3.53734
1990,12,13,0,180.001835918981,3.54439
1990,12,14,0.0051513,181.142164550926,0.0234979
1990,12,15,0,186.738796902778,-1.80162
1990,12,16,0,193.377402693287,-0.673476
1990,12,17,0,203.005118944444,-0.246088
1990,12,18,0.213529,215.663358369213,0.640258
1990,12,19,0.0158908,232.046523422454,-0.196546
1990,12,20,0,241.37917409375,-1.55207
1990,12,21,0,237.322207248843,-0.721394
1990,12,22,0,225.896735547454,1.45231
1990,12,23,0.00534682,212.487890700231,1.32173
1990,12,24,0.0824196,199.715766314815,1.30493
1990,12,25,3.80255,189.966769975694,0.875737
1990,12,26,0.735264,185.478667208333,5.11827
1990,12,27,2.26892,184.033659331018,6.37226
1990,12,28,0.578644,179.174321172454,5.50912
1990,12,29,0.0674757,170.61667984375,9.13019
1990,12,30,1.5844,161.828310542824,8.21554
1990,12,31,4.0549,156.34556315162,6.04149
1991,1,1,7.32831e-07,157.582028438657,2.4529
1991,1,2,0,167.989930621528,2.89805
1991,1,3,1.024,186.621214378472,3.07906
1991,1,4,0.249049,215.095412591435,2.3224
1991,1,5,0.147806,240.998325037037,1.81577
1991,1,6,2.97494,254.890811210648,5.6119
1991,1,7,2.26536,260.803955011574,6.2568
1991,1,8,0.541959,261.105676206019,4.73182
1991,1,9,0.283289,257.710573255787,7.66315
1991,1,10,3.48175,253.925747096065,9.45252
1991,1,11,10.3839,262.72890665162,6.29836
1991,1,12,1.53204,287.91671028588,2.28351
1991,1,13,0.0160685,313.335981405093,0.735936
1991,1,14,0,337.722892751157,-0.995396
1991,1,15,0,370.520282392361,-1.88551
1991,1,16,3.20317,401.425998466435,-1.82287
1991,1,17,4.12708,443.560475855324,2.62521
1991,1,18,0.568879,497.061263927083,5.83158
1991,1,19,0.103794,526.780801579861,5.38776
1991,1,20,0,527.485557212963,2.61452
1991,1,21,0.0973062,516.101498224537,2.26752
1991,1,22,0.866219,508.33069844213,1.19666
1991,1,23,0,507.763492177083,1.82387
1991,1,24,0,502.353956546296,0.793059
1991,1,25,0,488.469605012732,1.68179
1991,1,26,0,469.37538628588,1.78206
1991,1,27,0,446.259697325231,0.827567
1991,1,28,0,422.432597116898,0.728704
1991,1,29,1.06161,402.168469248843,-0.54159
1991,1,30,0.304045,382.300720204861,0.828504
1991,1,31,1.72903,356.59303912037,1.59714
1991,2,1,3.73955,333.417449628472,1.7738
1991,2,2,1.26607,313.895053030093,-0.280148
1991,2,3,0.605877,297.275243902778,2.39936
1991,2,4,0.0607806,283.567635912037,1.85717
1991,2,5,0.486763,272.024581686343,2.73466
1991,2,6,3.59896,263.730946402778,4.73206
1991,2,7,1.08886,260.117687196759,2.83397
1991,2,8,1.46522,260.392046420139,2.39076
1991,2,9,3.39319,264.115493023148,3.71106
1991,2,10,0.306216,273.643375055556,1.14853
1991,2,11,0.00568855,285.832023895833,-0.475728
1991,2,12,0.000133258,292.28944906713,-0.343983
1991,2,13,0.64349,295.885699480324,-0.5985
1991,2,14,0,300.694750773148,-0.821314
1991,2,15,3.05497,303.662415364583,-0.516381
1991,2,16,5.12735,307.425056142361,3.13648
1991,2,17,4.02882,309.054942202546,1.47479
1991,2,18,4.02361,313.225794008102,1.11349
1991,2,19,0.312812,316.182365908565,4.57845
1991,2,20,0,315.332665780093,5.13126
1991,2,21,1.24111,319.678782103009,4.35108
1991,2,22,0,346.009132907407,3.93151
1991,2,23,0,400.8144214375,5.61146
1991,2,24,0,440.302182760417,6.29418
1991,2,25,0,438.692263543981,8.18757
1991,2,26,0.0863499,422.27360187963,7.18584
1991,2,27,4.69612,406.150005795139,5.36906
1991,2,28,7.639,396.659838912037,4.13789
1991,3,1,0.524014,414.09754912037,4.62605
1991,3,2,0.487843,451.21591165162,5.2028
1991,3,3,0.958755,455.881497474537,7.27236
1991,3,4,2.52104,461.445591266204,9.18773
1991,3,5,9.01884,475.818760715278,8.14788
1991,3,6,4.32092,492.213757972222,5.89734
1991,3,7,12.6347,522.215049975694,3.81457
1991,3,8,5.82349,641.337239788194,5.02088
1991,3,9,3.72365,758.266774351852,5.78953
1991,3,10,0.000997413,822.774469918981,9.26854
1991,3,11,1.54276,999.089095358796,9.573
1991,3,12,10.3016,1218.29545922454,8.28599
1991,3,13,1.7217,1311.6737318287,7.81905
1991,3,14,0.163988,1342.64452502315,9.16283
1991,3,15,1.1965,1340.18194762731,8.72495
1991,3,16,3.84744,1333.34884998843,8.82894
1991,3,17,3.32005,1328.01696319444,6.58205
1991,3,18,0.0254403,1311.05254113426,6.91413
1991,3,19,0,1276.81310166667,10.7343
1991,3,20,0.0691672,1229.65437478009,11.5711
1991,3,21,1.17906,1177.99941048611,7.9273
1991,3,22,2.02881,1125.44963578704,5.49019
1991,3,23,0.486661,1072.55968523148,3.59074
1991,3,24,3.85678,1016.3641127662,2.45962
1991,3,25,1.4129,956.670645081019,4.78732
1991,3,26,0.390377,898.929491006945,5.24475
1991,3,27,0.00294294,841.151361296296,6.71864
1991,3,28,0,793.090428877315,8.45504
1991,3,29,0,755.271747789352,8.73594
1991,3,30,0,726.625243109954,7.64176
1991,3,31,0,699.241826175926,6.45383
1991,4,1,0,662.527237596065,6.73942
1991,4,2,0.319843,622.66084575463,8.19167
1991,4,3,0.534954,587.232269814815,6.20464
1991,4,4,6.3359,558.403105490741,4.90945
1991,4,5,0.410481,529.761037887732,4.71996
1991,4,6,0,502.566936212963,5.50987
1991,4,7,0,476.943559579861,8.87881
1991,4,8,0,450.565140447917,10.5743
1991,4,9,0,430.702567993056,11.3034
1991,4,10,0,418.539062585648,12.1413
1991,4,11,0.00340028,407.379075954861,14.3193
1991,4,12,12.2287,393.752074851852,10.1076
1991,4,13,7.34906,379.377426377315,2.97891
1991,4,14,11.4153,368.178245571759,5.92288
1991,4,15,6.89386,366.360523277778,7.57092
1991,4,16,0.550626,528.007653201389,9.31586
1991,4,17,0.0113277,824.956032476852,8.14333
1991,4,18,0,839.295184340278,5.79883
1991,4,19,0.0689935,810.46897806713,5.75622
1991,4,20,0,787.011634224537,3.7223
1991,4,21,0,1128.34852569444,3.6506
1991,4,22,0,1122.535955625,5.77822
1991,4,23,0,1006.3806908912,7.35712
1991,4,24,1.06111,901.466019675926,7.22333
1991,4,25,1.85711,811.060588252315,4.45647
1991,4,26,0.0732926,732.951035015046,4.62968
1991,4,27,1.34428,666.616743001157,4.7074
1991,4,28,0.00133258,609.508611825232,9.28662
1991,4,29,0,558.92668050463,10.7931
1991,4,30,0.0641809,515.938805423611,12.9129
1991,5,1,1.76843,481.737820618056,6.96324
1991,5,2,0.516008,454.851356239583,4.37591
1991,5,3,0.0178068,431.610689627315,4.86813
1991,5,4,1.06446,411.680082001158,5.81661
1991,5,5,0.509771,395.289521820602,5.50502
1991,5,6,0.00877482,385.393362447917,4.95432
1991,5,7,0.828908,380.150217181713,6.43822
1991,5,8,0.6636,373.096744748843,5.68625
1991,5,9,0.0416427,363.476423625,5.02158
1991,5,10,0.0208262,353.180187864583,6.52873
1991,5,11,0.00771693,344.134468133102,6.8489
1991,5,12,0.00224149,336.12702427662,8.37331
1991,5,13,0,327.39116037963,11.3254
1991,5,14,0,319.598914728009,11.5298
1991,5,15,0,312.38127046875,12.124
1991,5,16,0,303.771123736111,10.7589
1991,5,17,0,295.433857201389,10.6796
1991,5,18,0,288.673231810185,11.094
1991,5,19,0,282.902074453704,10.7287
1991,5,20,0,275.571284746528,12.3104
1991,5,21,0,265.60413215162,14.6068
1991,5,22,0,254.783581864583,16.7188
1991,5,23,0,244.506573435185,17.8366
1991,5,24,0,233.393915619213,16.1542
1991,5,25,0,223.179765771991,16.4138
1991,5,26,0,213.982445930556,17.7364
1991,5,27,0,205.198513706019,18.5876
1991,5,28,0,196.763631490741,18.8772
1991,5,29,7.18492,190.16939646412,18.3228
1991,5,30,7.48534,186.078412033565,15.0964
1991,5,31,1.7718,181.63320100463,13.9201
1991,6,1,2.41094,175.846513880787,14.3817
1991,6,2,0.528412,169.709297722222,15.1033
1991,6,3,0.0725066,164.091219501157,15.6623
1991,6,4,0,160.221349377315,15.1712
1991,6,5,2.33411,159.647487497685,14.3995
1991,6,6,2.45611,161.99100334375,16.3519
1991,6,7,0.743126,166.913939597222,14.655
1991,6,8,0,171.706721609954,14.9675
1991,6,9,0.0426059,173.849089993056,17.9771
1991,6,10,0,173.921562240741,14.7495
1991,6,11,0,171.486346815972,15.6955
1991,6,12,0,166.359305048611,18.5841
1991,6,13,0,159.151274454861,18.8407
1991,6,14,0.678201,151.583840673611,20.1534
1991,6,15,0.58998,144.971117828704,21.7251
1991,6,16,0.22404,139.270953694444,14.5241
1991,6,17,0.130156,133.940545925926,11.155
1991,6,18,0.000199886,128.888194944444,11.2839
1991,6,19,0.0191457,123.824751271991,13.7835
1991,6,20,0,119.031229746528,18.1042
1991,6,21,0,114.328668287037,19.2064
1991,6,22,0,110.106050590278,19.5422
1991,6,23,0,105.714084478009,20.4266
1991,6,24,0,101.285142729167,21.9995
1991,6,25,0.0102811,96.5248992766204,23.2447
1991,6,26,0.00187195,91.6633425798611,21.2519
1991,6,27,0,87.1759793252315,16.9113
1991,6,28,0,83.6093094212963,15.1898
1991,6,29,0,80.5529033020833,16.1919
1991,6,30,0,77.3241907164352,19.487
1991,7,1,2.63829,74.5924306863426,22.0205
1991,7,2,0.231633,72.5967816291667,16.4738
1991,7,3,0.825606,71.4310137592593,15.2207
1991,7,4,0.0298309,70.5554306851852,18.5457
1991,7,5,0.670977,69.2970018700232,14.2596
1991,7,6,0.14736,68.0359108090278,13.5591
1991,7,7,0.733479,67.0579052216435,16.7334
1991,7,8,0.00174218,65.3218251332176,20.2081
1991,7,9,0,62.8642024726852,23.1962
1991,7,10,0,60.4634483412037,25.2217
1991,7,11,0,58.7613858384259,24.0249
1991,7,12,9.79294e-05,56.9062442002315,22.9262
1991,7,13,0,54.6386763116898,22.8856
1991,7,14,0,52.3468524055556,22.6675
1991,7,15,0,50.5053917528935,22.9959
1991,7,16,0,48.956186531713,24.1051
1991,7,17,0,47.0878815668981,23.889
1991,7,18,0,45.1752797894676,24.2637
1991,7,19,0.780209,43.7181439033565,24.913
1991,7,20,0.373851,42.8194880320602,23.1486
1991,7,21,2.58646e-07,42.2320930694444,22.4946
1991,7,22,0.0976802,41.5284467054398,23.7209
1991,7,23,0.000133258,40.5256674415509,22.8536
1991,7,24,0,39.5352380402778,20.1829
1991,7,25,0.000970648,38.6907145009259,17.8674
1991,7,26,0,37.7823710128472,17.6374
1991,7,27,0,36.7317452752315,20.712
1991,7,28,1.22412e-05,35.7135841465278,22.7118
1991,7,29,0,35.1693027761574,17.128
1991,7,30,0.914395,35.4029148480324,14.2661
1991,7,31,0.121425,35.4254699863426,16.6844
1991,8,1,0,34.6867707188657,19.7283
1991,8,2,0,33.6638027574074,22.4672
1991,8,3,0,32.3466566313657,24.1481
1991,8,4,0,31.1090820752315,24.5269
1991,8,5,0,30.0853006497685,25.7148
1991,8,6,0,29.2708013273148,26.1895
1991,8,7,0.180396,28.5954043496528,23.0894
1991,8,8,0,28.0402521421296,16.7754
1991,8,9,0,27.8428022428241,14.5901
1991,8,10,0,27.7750628766204,18.7111
1991,8,11,0,27.5456660273148,20.62
1991,8,12,0,27.0377686833333,22.4855
1991,8,13,0,26.338781249537,24.3059
1991,8,14,0,25.7096777688657,25.6954
1991,8,15,0,25.0670412052083,26.029
1991,8,16,0,24.3787767060185,25.1715
1991,8,17,0.0589643,23.8852998603009,24.3134
1991,8,18,0.0834982,23.6190013256944,24.0119
1991,8,19,0.117736,23.3145439341435,23.7313
1991,8,20,0,23.1639791420139,23.1713
1991,8,21,0,23.2016942913194,23.2571
